Date,Tournament,Series,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Score
2024-09-22,Chengdu Open,ATP250,Hard,Quarterfinals,3,Martinez P.,Hanfmann Y.,Hanfmann Y.,42,95,1167,594,6-7 2-6
2024-09-22,Chengdu Open,ATP250,Hard,Quarterfinals,3,Shang J.,Bublik A.,Shang J.,67,27,795,1650,6-4 7-6
2024-09-22,Chengdu Open,ATP250,Hard,Quarterfinals,3,Musetti L.,Mannarino A.,Musetti L.,19,46,2345,1144,6-2 5-7 6-2
2024-09-22,Hangzhou Open,ATP250,Hard,Quarterfinals,3,Carballes Baena R.,Zhang Zh.,Zhang Zh.,55,48,921,1105,3-6 3-6
2024-09-22,Chengdu Open,ATP250,Hard,Quarterfinals,3,Jarry N.,Kachmazov A.,Kachmazov A.,28,252,1595,226,3-6 4-6
2024-09-22,Hangzhou Open,ATP250,Hard,Quarterfinals,3,Uchiyama Y.,Cilic M.,Cilic M.,160,777,370,28,2-6 7-6 6-7
2024-09-23,Chengdu Open,ATP250,Hard,Semifinals,3,Shang J.,Hanfmann Y.,Shang J.,67,95,795,594,6-4 6-4
2024-09-23,Chengdu Open,ATP250,Hard,Semifinals,3,Kachmazov A.,Musetti L.,Musetti L.,252,19,226,2345,4-6 2-6
2024-09-23,Hangzhou Open,ATP250,Hard,Semifinals,3,Bu Y.,Zhang Zh.,Zhang Zh.,124,48,484,1105,6-7 4-6
2024-09-23,Hangzhou Open,ATP250,Hard,Semifinals,3,Cilic M.,Nakashima B.,Cilic M.,777,39,28,1295,6-4 7-6
2024-09-24,Hangzhou Open,ATP250,Hard,The Final,3,Cilic M.,Zhang Zh.,Cilic M.,777,48,28,1105,7-6 7-6
2024-09-24,Chengdu Open,ATP250,Hard,The Final,3,Musetti L.,Shang J.,Shang J.,19,67,2345,795,6-7 1-6
2024-09-25,Japan Open Tennis Championships,ATP500,Hard,1st Round,3,Navone M.,Darderi L.,Navone M.,40,41,1278,1265,6-4 6-4
2024-09-25,Japan Open Tennis Championships,ATP500,Hard,1st Round,3,Mochizuki S.,Humbert U.,Humbert U.,146,18,408,2370,1-6 2-6
2024-09-25,Japan Open Tennis Championships,ATP500,Hard,1st Round,3,Hurkacz H.,Giron M.,Hurkacz H.,8,47,4060,1150,6-4 6-7 6-4
2024-09-25,Japan Open Tennis Championships,ATP500,Hard,1st Round,3,Van De Zandschulp B.,Berrettini M.,Berrettini M.,67,45,794,1165,3-6 4-6
2024-09-26,Japan Open Tennis Championships,ATP500,Hard,1st Round,3,Etcheverry T.,O Connell C.,O Connell C.,35,79,1370,700,4-6 6-7
2024-09-26,Japan Open Tennis Championships,ATP500,Hard,1st Round,3,Rune H.,Tabilo A.,Rune H.,14,22,2780,1963,6-2 5-7 6-4
2024-09-26,Japan Open Tennis Championships,ATP500,Hard,1st Round,3,Nakashima B.,Tiafoe F.,Nakashima B.,36,15,1360,2560,7-5 6-3
2024-09-26,China Open,ATP500,Hard,1st Round,3,Cobolli F.,Bublik A.,Cobolli F.,32,26,1482,1690,4-6 6-1 7-6
2024-09-26,Japan Open Tennis Championships,ATP500,Hard,1st Round,3,Ruud C.,Thompson J.,Thompson J.,9,29,4010,1566,6-7 1-6
2024-09-26,Japan Open Tennis Championships,ATP500,Hard,1st Round,3,Nishikori K.,Cilic M.,Nishikori K.,200,373,288,128,6-4 3-6 6-3
2024-09-26,Japan Open Tennis Championships,ATP500,Hard,1st Round,3,Fritz T.,Fils A.,Fils A.,7,24,4060,1775,4-6 6-3 3-6
2024-09-26,Japan Open Tennis Championships,ATP500,Hard,1st Round,3,Opelka R.,Shelton B.,Shelton B.,306,17,167,2490,6-3 1-6 4-6
2024-09-26,China Open,ATP500,Hard,1st Round,3,Griekspoor T.,Kecmanovic M.,Griekspoor T.,39,54,1300,945,6-7 6-4 6-3
2024-09-26,Japan Open Tennis Championships,ATP500,Hard,1st Round,3,Popyrin A.,Machac T.,Machac T.,23,34,1825,1374,3-6 7-6 5-7
2024-09-26,Japan Open Tennis Championships,ATP500,Hard,1st Round,3,Paul T.,Arnaldi M.,Paul T.,13,33,3005,1390,6-3 6-2
2024-09-26,Japan Open Tennis Championships,ATP500,Hard,1st Round,3,Bellucci M.,Draper J.,Draper J.,103,20,554,2315,4-6 2-6
2024-09-26,Japan Open Tennis Championships,ATP500,Hard,1st Round,3,Nishioka Y.,Auger-Aliassime F.,Nishioka Y.,59,21,849,2170,7-6 3-6 7-6
2024-09-26,China Open,ATP500,Hard,1st Round,3,Jarry N.,Sinner J.,Sinner J.,28,1,1635,11180,6-4 3-6 1-6
2024-09-26,China Open,ATP500,Hard,1st Round,3,Kotov P.,Zhou Y.,Kotov P.,63,446,832,97,1-6 6-3 7-5
2024-09-26,China Open,ATP500,Hard,1st Round,3,Sonego L.,Mannarino A.,Mannarino A.,50,44,1081,1184,6-1 2-6 3-6
2024-09-26,China Open,ATP500,Hard,1st Round,3,Martinez P.,Lehecka J.,Lehecka J.,42,37,1207,1345,6-7 2-6
2024-09-26,Japan Open Tennis Championships,ATP500,Hard,1st Round,3,Michelsen A.,Tsitsipas S.,Michelsen A.,49,12,1115,3390,4-6 6-1 6-2
2024-09-27,China Open,ATP500,Hard,1st Round,3,Carballes Baena R.,Khachanov K.,Khachanov K.,53,27,955,1680,4-6 4-6
2024-09-27,China Open,ATP500,Hard,1st Round,3,Safiullin R.,Wawrinka S.,Safiullin R.,69,233,790,243,6-3 6-4
2024-09-27,China Open,ATP500,Hard,1st Round,3,Bautista Agut R.,Rinderknech A.,Bautista Agut R.,61,60,841,843,6-3 6-4
2024-09-27,China Open,ATP500,Hard,1st Round,3,Musetti L.,Bergs Z.,Musetti L.,19,74,2355,738,7-5 4-6 6-3
2024-09-27,China Open,ATP500,Hard,1st Round,3,Mensik J.,Cerundolo F.,Cerundolo F.,66,31,797,1500,6-7 1-6
2024-09-27,China Open,ATP500,Hard,1st Round,3,Zhang Zh.,Davidovich Fokina A.,Davidovich Fokina A.,43,64,1205,820,3-6 6-4 3-6
