Tournament,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score,Status,Odds_source,B365_1,B365_2,Pinnacle_1,Pinnacle_2,Avg_1,Avg_2,Max_1,Max_2,Betfair_1,Betfair_2
Adelaide International 2,2022-01-10,ATP250,Outdoor,Hard,1st Round,3,Munar J.,Millman J.,Munar J.,72.0,80.0,868.0,820.0,2.14,1.71,6-2 6-2,completed,market_average,2.1,1.72,2.35,1.65,2.14,1.71,2.35,1.77,-1.0,-1.0
Adelaide International 2,2022-01-10,ATP250,Outdoor,Hard,1st Round,3,Paul T.,Tiafoe F.,Paul T.,41.0,37.0,1374.0,1492.0,2.07,1.75,6-2 6-3,completed,market_average,2.1,1.72,2.07,1.83,2.07,1.75,2.25,1.83,-1.0,-1.0
Adelaide International 2,2022-01-10,ATP250,Outdoor,Hard,1st Round,3,Vukic A.,Bublik A.,Vukic A.,160.0,35.0,440.0,1538.0,2.02,1.79,7-6 6-2,completed,market_average,2.0,1.8,2.02,1.88,2.02,1.79,2.24,1.95,-1.0,-1.0
Sydney Tennis Classic,2022-01-10,ATP250,Outdoor,Hard,1st Round,3,Bagnis F.,Goffin D.,Goffin D.,71.0,45.0,868.0,1261.0,2.18,1.67,4-6 4-6,completed,market_average,2.2,1.66,2.29,1.68,2.18,1.67,2.35,1.8,-1.0,-1.0
Sydney Tennis Classic,2022-01-10,ATP250,Outdoor,Hard,1st Round,3,Fognini F.,Altmaier D.,Fognini F.,36.0,91.0,1494.0,792.0,1.43,2.74,6-3 7-5,completed,market_average,1.44,2.75,-1.0,-1.0,1.43,2.74,1.48,3.0,-1.0,-1.0
Sydney Tennis Classic,2022-01-10,ATP250,Outdoor,Hard,1st Round,3,Gaston H.,Sonego L.,Sonego L.,67.0,27.0,919.0,1825.0,2.69,1.46,6-3 3-6 5-7,completed,market_average,2.75,1.44,2.74,1.51,2.69,1.46,2.89,1.51,-1.0,-1.0
Sydney Tennis Classic,2022-01-10,ATP250,Outdoor,Hard,1st Round,3,Giron M.,Thompson J.,Thompson J.,66.0,73.0,929.0,860.0,1.65,2.21,4-6 2-6,completed,market_average,1.66,2.2,1.67,2.33,1.65,2.21,1.73,2.35,-1.0,-1.0
Adelaide International 2,2022-01-11,ATP250,Outdoor,Hard,1st Round,3,Carballes Baena R.,Bonzi B.,Bonzi B.,76.0,65.0,837.0,969.0,2.42,1.55,3-6 3-6,completed,market_average,2.5,1.53,2.27,1.68,2.42,1.55,2.75,1.68,-1.0,-1.0
Adelaide International 2,2022-01-11,ATP250,Outdoor,Hard,1st Round,3,Johnson S.,Bolt A.,Johnson S.,84.0,142.0,807.0,496.0,1.33,3.29,6-4 6-4,completed,market_average,1.36,3.2,1.32,3.67,1.33,3.29,1.4,3.67,-1.0,-1.0
Adelaide International 2,2022-01-11,ATP250,Outdoor,Hard,1st Round,3,Kwon S.W.,Harris L.,Kwon S.W.,53.0,32.0,1110.0,1629.0,2.33,1.59,5-7 7-5 6-4,completed,market_average,2.3,1.61,2.41,1.63,2.33,1.59,2.47,1.63,-1.0,-1.0
Adelaide International 2,2022-01-11,ATP250,Outdoor,Hard,1st Round,3,Mager G.,Gerasimov E.,Mager G.,63.0,106.0,982.0,712.0,2.23,1.65,4-6 7-5 6-4,completed,market_average,2.2,1.66,2.43,1.62,2.23,1.65,2.43,1.74,-1.0,-1.0
Adelaide International 2,2022-01-11,ATP250,Outdoor,Hard,1st Round,3,Monteiro T.,Nishioka Y.,Monteiro T.,83.0,99.0,809.0,748.0,1.88,1.92,1-6 6-3 6-4,completed,market_average,1.9,1.9,1.95,1.93,1.88,1.92,1.95,2.0,-1.0,-1.0
Adelaide International 2,2022-01-11,ATP250,Outdoor,Hard,1st Round,3,Moutet C.,Struff J.L.,Moutet C.,115.0,50.0,643.0,1171.0,2.03,1.79,6-2 6-4,completed,market_average,2.0,1.8,2.1,1.81,2.03,1.79,2.15,1.84,-1.0,-1.0
Adelaide International 2,2022-01-11,ATP250,Outdoor,Hard,1st Round,3,Paire B.,Kokkinakis T.,Kokkinakis T.,47.0,145.0,1205.0,480.0,3.64,1.28,4-6 0-6,completed,market_average,3.75,1.28,3.74,1.31,3.64,1.28,4.33,1.33,-1.0,-1.0
Adelaide International 2,2022-01-11,ATP250,Outdoor,Hard,1st Round,3,Van De Zandschulp B.,Fucsovics M.,Fucsovics M.,56.0,38.0,1069.0,1447.0,1.69,2.17,3-6 6-7,completed,market_average,1.66,2.2,1.75,2.19,1.69,2.17,1.76,2.46,-1.0,-1.0
Adelaide International 2,2022-01-11,ATP250,Outdoor,Hard,2nd Round,3,Kwon S.W.,Rinderknech A.,Rinderknech A.,53.0,58.0,1110.0,1057.0,1.96,1.84,7-5 3-6 2-6,completed,market_average,1.9,1.9,1.95,1.95,1.96,1.84,2.1,1.95,-1.0,-1.0
Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3,Cressy M.,Mannarino A.,Cressy M.,75.0,70.0,838.0,879.0,1.52,2.52,6-3 7-5,completed,market_average,1.44,2.75,1.61,2.44,1.52,2.52,1.62,2.79,-1.0,-1.0
Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3,Kudla D.,Delbonis F.,Kudla D.,109.0,42.0,698.0,1347.0,1.95,1.84,6-3 6-1,completed,market_average,2.0,1.8,1.89,1.98,1.95,1.84,2.13,1.98,-1.0,-1.0
Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3,Lajovic D.,Davidovich Fokina A.,Lajovic D.,43.0,51.0,1346.0,1160.0,2.51,1.52,7-6 6-4,completed,market_average,2.5,1.53,2.67,1.53,2.51,1.52,2.7,1.61,-1.0,-1.0
Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3,Martinez P.,Popyrin A.,Martinez P.,61.0,59.0,1001.0,1010.0,2.51,1.52,6-4 6-4,completed,market_average,2.62,1.5,2.5,1.59,2.51,1.52,2.75,1.59,-1.0,-1.0
Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3,Murray A.,Durasovic V.,Murray A.,135.0,345.0,521.0,137.0,1.08,7.83,6-3 6-1,completed,market_average,1.08,8.0,1.08,9.38,1.08,7.83,1.12,9.75,-1.0,-1.0
Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3,Nakashima B.,Vesely J.,Nakashima B.,68.0,79.0,917.0,822.0,1.46,2.69,7-6 7-6,completed,market_average,1.44,2.75,1.5,2.77,1.46,2.69,1.55,2.92,-1.0,-1.0
Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3,O Connell C.,Baez S.,Baez S.,173.0,9.0,386.0,3849.0,1.71,2.12,2-6 6-1 6-7,completed,market_average,1.8,2.0,1.75,2.19,1.71,2.12,1.82,2.26,-1.0,-1.0
Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3,Travaglia S.,Kecmanovic M.,Kecmanovic M.,86.0,78.0,807.0,836.0,2.13,1.71,2-6 3-6,completed,market_average,2.1,1.72,2.22,1.73,2.13,1.71,2.25,1.75,-1.0,-1.0
Adelaide International 2,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3,Cilic M.,Munar J.,Cilic M.,29.0,72.0,1760.0,868.0,1.35,3.21,7-6 6-2,completed,market_average,1.36,3.2,1.34,3.57,1.35,3.21,1.43,3.8,-1.0,-1.0
Adelaide International 2,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3,Johnson S.,Vukic A.,Vukic A.,84.0,160.0,807.0,440.0,1.94,1.87,4-6 5-7,completed,market_average,2.0,1.8,1.96,1.94,1.94,1.87,2.05,2.02,-1.0,-1.0
Adelaide International 2,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3,Kokkinakis T.,Isner J.,Kokkinakis T.,145.0,24.0,480.0,2016.0,1.74,2.09,6-7 7-6 7-6,completed,market_average,1.72,2.1,1.79,2.14,1.74,2.09,1.83,2.15,-1.0,-1.0
Adelaide International 2,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3,Mager G.,Khachanov K.,Khachanov K.,63.0,30.0,982.0,1726.0,4.33,1.21,5-7 3-6,completed,market_average,4.33,1.22,4.98,1.21,4.33,1.21,4.98,1.25,-1.0,-1.0
Adelaide International 2,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3,Monteiro T.,Monfils G.,Monteiro T.,83.0,19.0,809.0,2373.0,4.67,1.19,6-7 6-3 1-0,retired,market_average,4.5,1.2,5.16,1.2,4.67,1.19,5.25,1.25,-1.0,-1.0
Adelaide International 2,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3,Moutet C.,Fucsovics M.,Moutet C.,115.0,38.0,643.0,1447.0,2.18,1.68,6-2 6-2,completed,market_average,2.2,1.66,2.27,1.71,2.18,1.68,2.42,1.8,-1.0,-1.0
Adelaide International 2,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3,Paul T.,Bonzi B.,Paul T.,41.0,65.0,1374.0,969.0,1.4,2.95,6-4 7-6,completed,market_average,1.4,3.0,1.43,3.09,1.4,2.95,1.44,3.24,-1.0,-1.0
Sydney Tennis Classic,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3,Basilashvili N.,Murray A.,Murray A.,23.0,135.0,2086.0,521.0,3.59,1.28,7-6 6-7 3-6,completed,market_average,4.0,1.25,3.61,1.34,3.59,1.28,4.0,1.34,-1.0,-1.0
Sydney Tennis Classic,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3,Evans D.,Martinez P.,Evans D.,26.0,61.0,1912.0,1001.0,1.31,3.41,6-2 6-3,completed,market_average,1.33,3.4,1.3,3.88,1.31,3.41,1.37,3.9,-1.0,-1.0
Sydney Tennis Classic,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3,Karatsev A.,Kecmanovic M.,Karatsev A.,20.0,78.0,2351.0,836.0,1.54,2.45,7-5 6-4,completed,market_average,1.53,2.5,1.63,2.44,1.54,2.45,1.63,2.6,-1.0,-1.0
Sydney Tennis Classic,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3,Kudla D.,Goffin D.,Goffin D.,109.0,45.0,698.0,1261.0,2.37,1.58,2-6 3-6,completed,market_average,2.5,1.53,2.41,1.64,2.37,1.58,2.53,1.69,-1.0,-1.0
Sydney Tennis Classic,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3,Nakashima B.,Fognini F.,Nakashima B.,68.0,36.0,917.0,1494.0,1.52,2.49,7-6 7-6,completed,market_average,1.5,2.62,1.56,2.62,1.52,2.49,1.57,2.65,-1.0,-1.0
Sydney Tennis Classic,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3,Opelka R.,Thompson J.,Opelka R.,25.0,73.0,1936.0,860.0,1.54,2.46,6-3 6-2,completed,market_average,1.53,2.5,1.61,2.48,1.54,2.46,1.61,2.7,-1.0,-1.0
Sydney Tennis Classic,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3,Sonego L.,Baez S.,Sonego L.,27.0,9.0,1825.0,3849.0,1.52,2.5,6-2 6-3,completed,market_average,1.57,2.37,1.53,2.69,1.52,2.5,1.6,2.76,-1.0,-1.0
Adelaide International 2,2022-01-13,ATP250,Outdoor,Hard,Quarterfinals,3,Cilic M.,Paul T.,Cilic M.,29.0,41.0,1760.0,1374.0,1.65,2.23,6-4 2-6 6-3,completed,market_average,1.72,2.1,1.67,2.36,1.65,2.23,1.75,2.45,-1.0,-1.0
Adelaide International 2,2022-01-13,ATP250,Outdoor,Hard,Quarterfinals,3,Moutet C.,Monteiro T.,Moutet C.,115.0,83.0,643.0,809.0,1.45,2.75,6-4 6-4,completed,market_average,1.44,2.75,1.48,2.87,1.45,2.75,1.54,3.06,-1.0,-1.0
Adelaide International 2,2022-01-13,ATP250,Outdoor,Hard,Quarterfinals,3,Rinderknech A.,Khachanov K.,Rinderknech A.,58.0,30.0,1057.0,1726.0,2.95,1.39,7-6 7-5,completed,market_average,3.0,1.4,3.09,1.43,2.95,1.39,3.4,1.46,-1.0,-1.0
Adelaide International 2,2022-01-13,ATP250,Outdoor,Hard,Quarterfinals,3,Vukic A.,Kokkinakis T.,Kokkinakis T.,160.0,145.0,440.0,480.0,2.56,1.5,7-6 3-6 2-6,completed,market_average,2.5,1.53,2.77,1.51,2.56,1.5,2.81,1.54,-1.0,-1.0
Sydney Tennis Classic,2022-01-13,ATP250,Outdoor,Hard,2nd Round,3,Lajovic D.,Cressy M.,Cressy M.,43.0,75.0,1346.0,838.0,2.78,1.44,3-6 4-6,completed,market_average,2.62,1.5,3.01,1.44,2.78,1.44,3.01,1.52,-1.0,-1.0
Sydney Tennis Classic,2022-01-13,ATP250,Outdoor,Hard,Quarterfinals,3,Evans D.,Cressy M.,Evans D.,26.0,75.0,1912.0,838.0,1.5,2.59,6-4 7-6,completed,market_average,1.5,2.62,1.56,2.56,1.5,2.59,1.92,2.9,-1.0,-1.0
Sydney Tennis Classic,2022-01-13,ATP250,Outdoor,Hard,Quarterfinals,3,Goffin D.,Murray A.,Murray A.,45.0,135.0,1261.0,521.0,2.2,1.67,2-6,retired,market_average,2.2,1.66,2.3,1.69,2.2,1.67,2.35,1.76,-1.0,-1.0
Sydney Tennis Classic,2022-01-13,ATP250,Outdoor,Hard,Quarterfinals,3,Karatsev A.,Sonego L.,Karatsev A.,20.0,27.0,2351.0,1825.0,1.73,2.09,6-2 3-6 6-2,completed,market_average,1.8,2.0,1.71,2.28,1.73,2.09,1.81,2.28,-1.0,-1.0
Sydney Tennis Classic,2022-01-13,ATP250,Outdoor,Hard,Quarterfinals,3,Nakashima B.,Opelka R.,Opelka R.,68.0,25.0,917.0,1936.0,1.73,2.09,6-7 2-6,completed,market_average,1.72,2.1,1.82,2.11,1.73,2.09,1.82,2.25,-1.0,-1.0
Adelaide International 2,2022-01-14,ATP250,Outdoor,Hard,Semifinals,3,Cilic M.,Kokkinakis T.,Kokkinakis T.,29.0,145.0,1760.0,480.0,1.58,2.39,2-6 6-3 6-7,completed,market_average,1.57,2.37,1.62,2.45,1.58,2.39,1.62,2.6,-1.0,-1.0
Adelaide International 2,2022-01-14,ATP250,Outdoor,Hard,Semifinals,3,Rinderknech A.,Moutet C.,Rinderknech A.,58.0,115.0,1057.0,643.0,2.11,1.73,6-1 6-3,completed,market_average,2.0,1.8,2.23,1.74,2.11,1.73,2.25,1.91,-1.0,-1.0
Sydney Tennis Classic,2022-01-14,ATP250,Outdoor,Hard,Semifinals,3,Evans D.,Karatsev A.,Karatsev A.,26.0,20.0,1912.0,2351.0,1.64,2.25,3-6 7-6 3-6,completed,market_average,1.66,2.2,1.65,2.4,1.64,2.25,1.79,2.4,-1.0,-1.0
Sydney Tennis Classic,2022-01-14,ATP250,Outdoor,Hard,Semifinals,3,Murray A.,Opelka R.,Murray A.,135.0,25.0,521.0,1936.0,1.76,2.07,6-7 6-4 6-4,completed,market_average,1.8,2.0,1.78,2.17,1.76,2.07,1.9,2.25,-1.0,-1.0
Adelaide International 2,2022-01-15,ATP250,Outdoor,Hard,The Final,3,Kokkinakis T.,Rinderknech A.,Kokkinakis T.,145.0,58.0,480.0,1057.0,1.85,1.96,6-7 7-6 6-3,completed,market_average,1.8,2.0,1.91,2.0,1.85,1.96,2.0,2.1,-1.0,-1.0
